layout_id,layout_family,variation_name,room_id,room_type,apartment_id,floor_id,zone_type,object_name,centroid_x,centroid_y,centroid_z,area,volume,width,depth,height,is_closed,has_door_geometry,has_window_geometry
BB_01,two_bars,compact_baseline,BB_01_F01_8_Kitchen_01,Kitchen,8,1,private,BB_01_F01_8_Kitchen_01,4.327273,27.630000,5.400000,23.218182,5.554036,2.345455,0.740000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_8_Bedroom_02,Bedroom2,8,1,private,BB_01_F01_8_Bedroom_02,4.327273,26.120000,5.400000,35.861818,14.110255,2.345455,1.880000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_8_Living_01,Living,8,1,private,BB_01_F01_8_Living_01,4.327273,24.090000,5.400000,34.752727,13.359709,2.345455,1.780000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_9_Bath_01,Bath,9,1,service,BB_01_F01_9_Bath_01,0.827778,30.964286,5.400000,25.221270,7.748571,1.255556,1.928571,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_9_Kitchen_01,Kitchen,9,1,private,BB_01_F01_9_Kitchen_01,0.827778,33.464286,5.400000,31.840952,10.733206,1.255556,2.671429,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_9_Hall_01,Hall,9,1,circulation,BB_01_F01_9_Hall_01,2.022222,32.400000,5.400000,42.453333,11.264000,0.733333,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_9_Living_01,Living,9,1,private,BB_01_F01_9_Living_01,4.044444,32.400000,5.400000,77.297778,44.714667,2.911111,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_10_Bath_01,Bath,10,1,service,BB_01_F01_10_Bath_01,6.377778,27.035714,5.400000,26.246984,8.365714,1.355556,1.928571,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_10_Kitchen_01,Kitchen,10,1,private,BB_01_F01_10_Kitchen_01,6.377778,24.535714,5.400000,33.015238,11.588063,1.355556,2.671429,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_10_Hall_01,Hall,10,1,circulation,BB_01_F01_10_Hall_01,7.622222,25.600000,5.400000,42.453333,11.264000,0.733333,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_10_Living_01,Living,10,1,private,BB_01_F01_10_Living_01,9.644444,25.600000,5.400000,77.297778,44.714667,2.911111,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_11_Bath_01,Bath,11,1,service,BB_01_F01_11_Bath_01,6.618182,30.825000,5.400000,28.372727,9.696000,1.836364,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_11_Bedroom_01,Bedroom,11,1,private,BB_01_F01_11_Bedroom_01,6.618182,33.325000,5.400000,41.467273,17.335273,1.836364,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_11_Hall_01,Hall,11,1,circulation,BB_01_F01_11_Hall_01,8.145455,32.400000,5.400000,43.810909,12.567273,0.818182,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_11_Kitchen_01,Kitchen,11,1,private,BB_01_F01_11_Kitchen_01,9.927273,30.825000,5.400000,33.310909,12.384000,2.345455,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_11_Living_01,Living,11,1,private,BB_01_F01_11_Living_01,9.927273,33.325000,5.400000,47.729091,22.141091,2.345455,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_12_Bath_01,Bath,12,1,service,BB_01_F01_12_Bath_01,13.818182,27.175000,5.400000,28.372727,9.696000,1.836364,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_12_Bedroom_01,Bedroom,12,1,private,BB_01_F01_12_Bedroom_01,13.818182,24.675000,5.400000,41.467273,17.335273,1.836364,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_12_Hall_01,Hall,12,1,circulation,BB_01_F01_12_Hall_01,15.345455,25.600000,5.400000,43.810909,12.567273,0.818182,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_12_Kitchen_01,Kitchen,12,1,private,BB_01_F01_12_Kitchen_01,17.127273,27.175000,5.400000,33.310909,12.384000,2.345455,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_12_Living_01,Living,12,1,private,BB_01_F01_12_Living_01,17.127273,24.675000,5.400000,47.729091,22.141091,2.345455,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_13_Bath_01,Bath,13,1,service,BB_01_F01_13_Bath_01,13.818182,30.825000,5.400000,28.372727,9.696000,1.836364,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_13_Bedroom_01,Bedroom1,13,1,private,BB_01_F01_13_Bedroom_01,13.818182,33.325000,5.400000,41.467273,17.335273,1.836364,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_13_Hall_01,Hall,13,1,circulation,BB_01_F01_13_Hall_01,15.345455,32.400000,5.400000,43.810909,12.567273,0.818182,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_13_Kitchen_01,Kitchen,13,1,private,BB_01_F01_13_Kitchen_01,17.127273,30.370000,5.400000,23.218182,5.554036,2.345455,0.740000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_13_Bedroom_02,Bedroom2,13,1,private,BB_01_F01_13_Bedroom_02,17.127273,31.880000,5.400000,35.861818,14.110255,2.345455,1.880000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_13_Living_01,Living,13,1,private,BB_01_F01_13_Living_01,17.127273,33.910000,5.400000,34.752727,13.359709,2.345455,1.780000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_14_Bath_01,Bath,14,1,service,BB_01_F01_14_Bath_01,19.418182,27.175000,5.400000,28.372727,9.696000,1.836364,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_14_Bedroom_01,Bedroom1,14,1,private,BB_01_F01_14_Bedroom_01,19.418182,24.675000,5.400000,41.467273,17.335273,1.836364,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_14_Hall_01,Hall,14,1,circulation,BB_01_F01_14_Hall_01,20.945455,25.600000,5.400000,43.810909,12.567273,0.818182,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_14_Kitchen_01,Kitchen,14,1,private,BB_01_F01_14_Kitchen_01,22.677273,27.630000,5.400000,22.430182,5.317236,2.245455,0.740000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_14_Bedroom_02,Bedroom2,14,1,private,BB_01_F01_14_Bedroom_02,22.677273,26.120000,5.400000,34.845818,13.508655,2.245455,1.880000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_14_Living_01,Living,14,1,private,BB_01_F01_14_Living_01,22.677273,24.090000,5.400000,33.756727,12.790109,2.245455,1.780000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_15_Bath_01,Bath,15,1,service,BB_01_F01_15_Bath_01,19.177778,30.964286,5.400000,26.246984,8.365714,1.355556,1.928571,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_15_Kitchen_01,Kitchen,15,1,private,BB_01_F01_15_Kitchen_01,19.177778,33.464286,5.400000,33.015238,11.588063,1.355556,2.671429,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_15_Hall_01,Hall,15,1,circulation,BB_01_F01_15_Hall_01,20.422222,32.400000,5.400000,42.453333,11.264000,0.733333,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F01_15_Living_01,Living,15,1,private,BB_01_F01_15_Living_01,22.394444,32.400000,5.400000,75.697778,43.178667,2.811111,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_16_Bath_01,Bath,16,2,service,BB_01_F02_16_Bath_01,0.827778,4.035714,8.600000,25.221270,7.748571,1.255556,1.928571,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_16_Kitchen_01,Kitchen,16,2,private,BB_01_F02_16_Kitchen_01,0.827778,1.535714,8.600000,31.840952,10.733206,1.255556,2.671429,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_16_Hall_01,Hall,16,2,circulation,BB_01_F02_16_Hall_01,2.022222,2.600000,8.600000,42.453333,11.264000,0.733333,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_16_Living_01,Living,16,2,private,BB_01_F02_16_Living_01,4.044444,2.600000,8.600000,77.297778,44.714667,2.911111,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_17_Bath_01,Bath,17,2,service,BB_01_F02_17_Bath_01,1.068182,7.825000,8.600000,27.402727,9.168000,1.736364,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_17_Bedroom_01,Bedroom,17,2,private,BB_01_F02_17_Bedroom_01,1.068182,10.325000,8.600000,40.237273,16.391273,1.736364,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_17_Hall_01,Hall,17,2,circulation,BB_01_F02_17_Hall_01,2.545455,9.400000,8.600000,43.810909,12.567273,0.818182,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_17_Kitchen_01,Kitchen,17,2,private,BB_01_F02_17_Kitchen_01,4.327273,7.825000,8.600000,33.310909,12.384000,2.345455,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_17_Living_01,Living,17,2,private,BB_01_F02_17_Living_01,4.327273,10.325000,8.600000,47.729091,22.141091,2.345455,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_18_Bath_01,Bath,18,2,service,BB_01_F02_18_Bath_01,6.618182,4.175000,8.600000,28.372727,9.696000,1.836364,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_18_Bedroom_01,Bedroom,18,2,private,BB_01_F02_18_Bedroom_01,6.618182,1.675000,8.600000,41.467273,17.335273,1.836364,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_18_Hall_01,Hall,18,2,circulation,BB_01_F02_18_Hall_01,8.145455,2.600000,8.600000,43.810909,12.567273,0.818182,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_18_Kitchen_01,Kitchen,18,2,private,BB_01_F02_18_Kitchen_01,9.927273,4.175000,8.600000,33.310909,12.384000,2.345455,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_18_Living_01,Living,18,2,private,BB_01_F02_18_Living_01,9.927273,1.675000,8.600000,47.729091,22.141091,2.345455,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_19_Bath_01,Bath,19,2,service,BB_01_F02_19_Bath_01,6.618182,7.825000,8.600000,28.372727,9.696000,1.836364,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_19_Bedroom_01,Bedroom1,19,2,private,BB_01_F02_19_Bedroom_01,6.618182,10.325000,8.600000,41.467273,17.335273,1.836364,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_19_Hall_01,Hall,19,2,circulation,BB_01_F02_19_Hall_01,8.145455,9.400000,8.600000,43.810909,12.567273,0.818182,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_19_Kitchen_01,Kitchen,19,2,private,BB_01_F02_19_Kitchen_01,9.927273,7.370000,8.600000,23.218182,5.554036,2.345455,0.740000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_19_Bedroom_02,Bedroom2,19,2,private,BB_01_F02_19_Bedroom_02,9.927273,8.880000,8.600000,35.861818,14.110255,2.345455,1.880000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_19_Living_01,Living,19,2,private,BB_01_F02_19_Living_01,9.927273,10.910000,8.600000,34.752727,13.359709,2.345455,1.780000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_20_Bath_01,Bath,20,2,service,BB_01_F02_20_Bath_01,13.818182,4.175000,8.600000,28.372727,9.696000,1.836364,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_20_Bedroom_01,Bedroom1,20,2,private,BB_01_F02_20_Bedroom_01,13.818182,1.675000,8.600000,41.467273,17.335273,1.836364,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_20_Hall_01,Hall,20,2,circulation,BB_01_F02_20_Hall_01,15.345455,2.600000,8.600000,43.810909,12.567273,0.818182,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_20_Kitchen_01,Kitchen,20,2,private,BB_01_F02_20_Kitchen_01,17.127273,4.630000,8.600000,23.218182,5.554036,2.345455,0.740000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_20_Bedroom_02,Bedroom2,20,2,private,BB_01_F02_20_Bedroom_02,17.127273,3.120000,8.600000,35.861818,14.110255,2.345455,1.880000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_20_Living_01,Living,20,2,private,BB_01_F02_20_Living_01,17.127273,1.090000,8.600000,34.752727,13.359709,2.345455,1.780000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_21_Bath_01,Bath,21,2,service,BB_01_F02_21_Bath_01,13.577778,7.964286,8.600000,26.246984,8.365714,1.355556,1.928571,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_21_Kitchen_01,Kitchen,21,2,private,BB_01_F02_21_Kitchen_01,13.577778,10.464286,8.600000,33.015238,11.588063,1.355556,2.671429,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_21_Hall_01,Hall,21,2,circulation,BB_01_F02_21_Hall_01,14.822222,9.400000,8.600000,42.453333,11.264000,0.733333,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_21_Living_01,Living,21,2,private,BB_01_F02_21_Living_01,16.844444,9.400000,8.600000,77.297778,44.714667,2.911111,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_22_Bath_01,Bath,22,2,service,BB_01_F02_22_Bath_01,19.177778,4.035714,8.600000,26.246984,8.365714,1.355556,1.928571,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_22_Kitchen_01,Kitchen,22,2,private,BB_01_F02_22_Kitchen_01,19.177778,1.535714,8.600000,33.015238,11.588063,1.355556,2.671429,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_22_Hall_01,Hall,22,2,circulation,BB_01_F02_22_Hall_01,20.422222,2.600000,8.600000,42.453333,11.264000,0.733333,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_22_Living_01,Living,22,2,private,BB_01_F02_22_Living_01,22.394444,2.600000,8.600000,75.697778,43.178667,2.811111,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_23_Bath_01,Bath,23,2,service,BB_01_F02_23_Bath_01,19.418182,7.825000,8.600000,28.372727,9.696000,1.836364,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_23_Bedroom_01,Bedroom,23,2,private,BB_01_F02_23_Bedroom_01,19.418182,10.325000,8.600000,41.467273,17.335273,1.836364,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_23_Hall_01,Hall,23,2,circulation,BB_01_F02_23_Hall_01,20.945455,9.400000,8.600000,43.810909,12.567273,0.818182,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_23_Kitchen_01,Kitchen,23,2,private,BB_01_F02_23_Kitchen_01,22.677273,7.825000,8.600000,32.340909,11.856000,2.245455,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F02_23_Living_01,Living,23,2,private,BB_01_F02_23_Living_01,22.677273,10.325000,8.600000,46.499091,21.197091,2.245455,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F03_24_Bath_01,Bath,24,3,service,BB_01_F03_24_Bath_01,1.068182,27.175000,8.600000,27.402727,9.168000,1.736364,1.650000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F03_24_Bedroom_01,Bedroom,24,3,private,BB_01_F03_24_Bedroom_01,1.068182,24.675000,8.600000,40.237273,16.391273,1.736364,2.950000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F03_24_Hall_01,Hall,24,3,circulation,BB_01_F03_24_Hall_01,2.545455,25.600000,8.600000,43.810909,12.567273,0.818182,4.800000,3.200000,true,unknown,unknown
BB_01,two_bars,compact_baseline,BB_01_F03_24_Kitchen_01,Kitchen,24,3,private,BB_01_F03_24_Kitchen_01,4.327273,27.175000,8.600000,33.310909,12.384000,2.345455,1.650000,3.200000,true,unknown,unknown
