layout_id,node_id,node_name,node_role,space_type,zone_type,apartment_id,floor_id,physical_floor,area,volume,X,Y,Z
BB_02,55,BB_02_F02_27_Living_01,room,Living,private,27,2,1,48.474545,22.713212,10.1636,10.325,8.6
BB_02,56,BB_02_F04_51_Living_01,room,Living,private,51,4,2,48.474545,22.713212,10.1636,10.325,11.8
BB_02,57,BB_02_F00_4_Bath_01,room,Bath,service,4,0,0,28.84303,9.952,12.5091,4.175,5.4
BB_02,58,BB_02_F02_28_Bath_01,room,Bath,service,28,2,1,28.84303,9.952,12.5091,4.175,8.6
BB_02,59,BB_02_F04_52_Bath_01,room,Bath,service,52,4,2,28.84303,9.952,12.5091,4.175,11.8
BB_02,60,BB_02_F00_4_Bedroom_01,room,Bedroom,private,4,0,0,42.063636,17.79297,12.5091,1.675,5.4
BB_02,61,BB_02_F02_28_Bedroom_01,room,Bedroom,private,28,2,1,42.063636,17.79297,12.5091,1.675,8.6
BB_02,62,BB_02_F04_52_Bedroom_01,room,Bedroom,private,52,4,2,42.063636,17.79297,12.5091,1.675,11.8
BB_02,63,BB_02_F00_4_Hall_01,room,Hall,circulation,4,0,0,44.198788,12.939636,14.0727,2.6,5.4
BB_02,64,BB_02_F02_28_Hall_01,room,Hall,circulation,28,2,1,44.198788,12.939636,14.0727,2.6,8.6
BB_02,65,BB_02_F04_52_Hall_01,room,Hall,circulation,52,4,2,44.198788,12.939636,14.0727,2.6,11.8
BB_02,66,BB_02_F00_4_Kitchen_01,room,Kitchen,private,4,0,0,33.898788,12.704,15.897,4.175,5.4
BB_02,67,BB_02_F02_28_Kitchen_01,room,Kitchen,private,28,2,1,33.898788,12.704,15.897,4.175,8.6
BB_02,68,BB_02_F04_52_Kitchen_01,room,Kitchen,private,52,4,2,33.898788,12.704,15.897,4.175,11.8
BB_02,69,BB_02_F00_4_Living_01,room,Living,private,4,0,0,48.474545,22.713212,15.897,1.675,5.4
BB_02,70,BB_02_F02_28_Living_01,room,Living,private,28,2,1,48.474545,22.713212,15.897,1.675,8.6
BB_02,71,BB_02_F04_52_Living_01,room,Living,private,52,4,2,48.474545,22.713212,15.897,1.675,11.8
BB_02,72,BB_02_F00_5_Bath_01,room,Bath,service,5,0,0,28.84303,9.952,12.5091,7.825,5.4
BB_02,73,BB_02_F02_29_Bath_01,room,Bath,service,29,2,1,28.84303,9.952,12.5091,7.825,8.6
BB_02,74,BB_02_F04_53_Bath_01,room,Bath,service,53,4,2,28.84303,9.952,12.5091,7.825,11.8
BB_02,75,BB_02_F00_5_Bedroom_01,room,Bedroom1,private,5,0,0,42.063636,17.79297,12.5091,10.325,5.4
BB_02,76,BB_02_F02_29_Bedroom_01,room,Bedroom1,private,29,2,1,42.063636,17.79297,12.5091,10.325,8.6
BB_02,77,BB_02_F04_53_Bedroom_01,room,Bedroom1,private,53,4,2,42.063636,17.79297,12.5091,10.325,11.8
BB_02,78,BB_02_F00_5_Hall_01,room,Hall,circulation,5,0,0,44.198788,12.939636,14.0727,9.4,5.4
BB_02,79,BB_02_F02_29_Hall_01,room,Hall,circulation,29,2,1,44.198788,12.939636,14.0727,9.4,8.6
BB_02,80,BB_02_F04_53_Hall_01,room,Hall,circulation,53,4,2,44.198788,12.939636,14.0727,9.4,11.8
BB_02,81,BB_02_F00_5_Kitchen_01,room,Kitchen,private,5,0,0,23.695758,5.697552,15.897,7.37,5.4
BB_02,82,BB_02_F02_29_Kitchen_01,room,Kitchen,private,29,2,1,23.695758,5.697552,15.897,7.37,8.6
BB_02,83,BB_02_F04_53_Kitchen_01,room,Kitchen,private,53,4,2,23.695758,5.697552,15.897,7.37,11.8
BB_02,84,BB_02_F00_5_Bedroom_02,room,Bedroom2,private,5,0,0,36.477576,14.474861,15.897,8.88,5.4
BB_02,85,BB_02_F02_29_Bedroom_02,room,Bedroom2,private,29,2,1,36.477576,14.474861,15.897,8.88,8.6
BB_02,86,BB_02_F04_53_Bedroom_02,room,Bedroom2,private,53,4,2,36.477576,14.474861,15.897,8.88,11.8
BB_02,87,BB_02_F00_5_Living_01,room,Living,private,5,0,0,35.356364,13.704921,15.897,10.91,5.4
BB_02,88,BB_02_F02_29_Living_01,room,Living,private,29,2,1,35.356364,13.704921,15.897,10.91,8.6
BB_02,89,BB_02_F04_53_Living_01,room,Living,private,53,4,2,35.356364,13.704921,15.897,10.91,11.8
BB_02,90,BB_02_F00_6_Bath_01,room,Bath,service,6,0,0,28.84303,9.952,19.8424,4.175,5.4
BB_02,91,BB_02_F02_30_Bath_01,room,Bath,service,30,2,1,28.84303,9.952,19.8424,4.175,8.6
BB_02,92,BB_02_F04_54_Bath_01,room,Bath,service,54,4,2,28.84303,9.952,19.8424,4.175,11.8
BB_02,93,BB_02_F00_6_Bedroom_01,room,Bedroom1,private,6,0,0,42.063636,17.79297,19.8424,1.675,5.4
BB_02,94,BB_02_F02_30_Bedroom_01,room,Bedroom1,private,30,2,1,42.063636,17.79297,19.8424,1.675,8.6
BB_02,95,BB_02_F04_54_Bedroom_01,room,Bedroom1,private,54,4,2,42.063636,17.79297,19.8424,1.675,11.8
BB_02,96,BB_02_F00_6_Hall_01,room,Hall,circulation,6,0,0,44.198788,12.939636,21.4061,2.6,5.4
BB_02,97,BB_02_F02_30_Hall_01,room,Hall,circulation,30,2,1,44.198788,12.939636,21.4061,2.6,8.6
BB_02,98,BB_02_F04_54_Hall_01,room,Hall,circulation,54,4,2,44.198788,12.939636,21.4061,2.6,11.8
BB_02,99,BB_02_F00_6_Kitchen_01,room,Kitchen,private,6,0,0,23.695758,5.697552,23.2303,4.63,5.4
BB_02,100,BB_02_F02_30_Kitchen_01,room,Kitchen,private,30,2,1,23.695758,5.697552,23.2303,4.63,8.6
BB_02,101,BB_02_F04_54_Kitchen_01,room,Kitchen,private,54,4,2,23.695758,5.697552,23.2303,4.63,11.8
BB_02,102,BB_02_F00_6_Bedroom_02,room,Bedroom2,private,6,0,0,36.477576,14.474861,23.2303,3.12,5.4
BB_02,103,BB_02_F02_30_Bedroom_02,room,Bedroom2,private,30,2,1,36.477576,14.474861,23.2303,3.12,8.6
BB_02,104,BB_02_F04_54_Bedroom_02,room,Bedroom2,private,54,4,2,36.477576,14.474861,23.2303,3.12,11.8
BB_02,105,BB_02_F00_6_Living_01,room,Living,private,6,0,0,35.356364,13.704921,23.2303,1.09,5.4
BB_02,106,BB_02_F02_30_Living_01,room,Living,private,30,2,1,35.356364,13.704921,23.2303,1.09,8.6
BB_02,107,BB_02_F04_54_Living_01,room,Living,private,54,4,2,35.356364,13.704921,23.2303,1.09,11.8
BB_02,108,BB_02_F00_7_Bath_01,room,Bath,service,7,0,0,26.626878,8.594286,19.5963,7.9643,5.4
BB_02,109,BB_02_F02_31_Bath_01,room,Bath,service,31,2,1,26.626878,8.594286,19.5963,7.9643,8.6
BB_02,110,BB_02_F04_55_Bath_01,room,Bath,service,55,4,2,26.626878,8.594286,19.5963,7.9643,11.8
BB_02,111,BB_02_F00_7_Kitchen_01,room,Kitchen,private,7,0,0,33.450159,11.904677,19.5963,10.4643,5.4
BB_02,112,BB_02_F02_31_Kitchen_01,room,Kitchen,private,31,2,1,33.450159,11.904677,19.5963,10.4643,8.6
BB_02,113,BB_02_F04_55_Kitchen_01,room,Kitchen,private,55,4,2,33.450159,11.904677,19.5963,10.4643,11.8
BB_02,114,BB_02_F00_7_Hall_01,room,Hall,circulation,7,0,0,42.808889,11.605333,20.8704,9.4,5.4
BB_02,115,BB_02_F02_31_Hall_01,room,Hall,circulation,31,2,1,42.808889,11.605333,20.8704,9.4,8.6
BB_02,116,BB_02_F04_55_Hall_01,room,Hall,circulation,55,4,2,42.808889,11.605333,20.8704,9.4,11.8
BB_02,117,BB_02_F00_7_Living_01,room,Living,private,7,0,0,78.482963,45.852444,22.9407,9.4,5.4
BB_02,118,BB_02_F02_31_Living_01,room,Living,private,31,2,1,78.482963,45.852444,22.9407,9.4,8.6
BB_02,119,BB_02_F04_55_Living_01,room,Living,private,55,4,2,78.482963,45.852444,22.9407,9.4,11.8
BB_02,120,BB_02_F00_8_Bath_01,room,Bath,service,8,0,0,26.626878,8.594286,25.3296,4.0357,5.4
BB_02,121,BB_02_F02_32_Bath_01,room,Bath,service,32,2,1,26.626878,8.594286,25.3296,4.0357,8.6
BB_02,122,BB_02_F04_56_Bath_01,room,Bath,service,56,4,2,26.626878,8.594286,25.3296,4.0357,11.8
BB_02,123,BB_02_F00_8_Kitchen_01,room,Kitchen,private,8,0,0,33.450159,11.904677,25.3296,1.5357,5.4
BB_02,124,BB_02_F02_32_Kitchen_01,room,Kitchen,private,32,2,1,33.450159,11.904677,25.3296,1.5357,8.6
BB_02,125,BB_02_F04_56_Kitchen_01,room,Kitchen,private,56,4,2,33.450159,11.904677,25.3296,1.5357,11.8
BB_02,126,BB_02_F00_8_Hall_01,room,Hall,circulation,8,0,0,42.808889,11.605333,26.6037,2.6,5.4
BB_02,127,BB_02_F02_32_Hall_01,room,Hall,circulation,32,2,1,42.808889,11.605333,26.6037,2.6,8.6
BB_02,128,BB_02_F04_56_Hall_01,room,Hall,circulation,56,4,2,42.808889,11.605333,26.6037,2.6,11.8
BB_02,129,BB_02_F00_8_Living_01,room,Living,private,8,0,0,78.482963,45.852444,28.6741,2.6,5.4
BB_02,130,BB_02_F02_32_Living_01,room,Living,private,32,2,1,78.482963,45.852444,28.6741,2.6,8.6
BB_02,131,BB_02_F04_56_Living_01,room,Living,private,56,4,2,78.482963,45.852444,28.6741,2.6,11.8
BB_02,132,BB_02_F00_9_Bath_01,room,Bath,service,9,0,0,28.84303,9.952,25.5758,7.825,5.4
BB_02,133,BB_02_F02_33_Bath_01,room,Bath,service,33,2,1,28.84303,9.952,25.5758,7.825,8.6
BB_02,134,BB_02_F04_57_Bath_01,room,Bath,service,57,4,2,28.84303,9.952,25.5758,7.825,11.8
BB_02,135,BB_02_F00_9_Bedroom_01,room,Bedroom,private,9,0,0,42.063636,17.79297,25.5758,10.325,5.4
BB_02,136,BB_02_F02_33_Bedroom_01,room,Bedroom,private,33,2,1,42.063636,17.79297,25.5758,10.325,8.6
BB_02,137,BB_02_F04_57_Bedroom_01,room,Bedroom,private,57,4,2,42.063636,17.79297,25.5758,10.325,11.8
BB_02,138,BB_02_F00_9_Hall_01,room,Hall,circulation,9,0,0,44.198788,12.939636,27.1394,9.4,5.4
BB_02,139,BB_02_F02_33_Hall_01,room,Hall,circulation,33,2,1,44.198788,12.939636,27.1394,9.4,8.6
BB_02,140,BB_02_F04_57_Hall_01,room,Hall,circulation,57,4,2,44.198788,12.939636,27.1394,9.4,11.8
BB_02,141,BB_02_F00_9_Kitchen_01,room,Kitchen,private,9,0,0,33.898788,12.704,28.9636,7.825,5.4
BB_02,142,BB_02_F02_33_Kitchen_01,room,Kitchen,private,33,2,1,33.898788,12.704,28.9636,7.825,8.6
BB_02,143,BB_02_F04_57_Kitchen_01,room,Kitchen,private,57,4,2,33.898788,12.704,28.9636,7.825,11.8
BB_02,144,BB_02_F00_9_Living_01,room,Living,private,9,0,0,48.474545,22.713212,28.9636,10.325,5.4
BB_02,145,BB_02_F02_33_Living_01,room,Living,private,33,2,1,48.474545,22.713212,28.9636,10.325,8.6
BB_02,146,BB_02_F04_57_Living_01,room,Living,private,57,4,2,48.474545,22.713212,28.9636,10.325,11.8
BB_02,147,BB_02_F00_10_Bath_01,room,Bath,service,10,0,0,28.84303,9.952,31.3091,4.175,5.4
BB_02,148,BB_02_F02_34_Bath_01,room,Bath,service,34,2,1,28.84303,9.952,31.3091,4.175,8.6
BB_02,149,BB_02_F04_58_Bath_01,room,Bath,service,58,4,2,28.84303,9.952,31.3091,4.175,11.8
BB_02,150,BB_02_F00_10_Bedroom_01,room,Bedroom,private,10,0,0,42.063636,17.79297,31.3091,1.675,5.4
BB_02,151,BB_02_F02_34_Bedroom_01,room,Bedroom,private,34,2,1,42.063636,17.79297,31.3091,1.675,8.6
BB_02,152,BB_02_F04_58_Bedroom_01,room,Bedroom,private,58,4,2,42.063636,17.79297,31.3091,1.675,11.8
BB_02,153,BB_02_F00_10_Hall_01,room,Hall,circulation,10,0,0,44.198788,12.939636,32.8727,2.6,5.4
BB_02,154,BB_02_F02_34_Hall_01,room,Hall,circulation,34,2,1,44.198788,12.939636,32.8727,2.6,8.6
BB_02,155,BB_02_F04_58_Hall_01,room,Hall,circulation,58,4,2,44.198788,12.939636,32.8727,2.6,11.8
BB_02,156,BB_02_F00_10_Kitchen_01,room,Kitchen,private,10,0,0,32.928788,12.176,34.647,4.175,5.4
BB_02,157,BB_02_F02_34_Kitchen_01,room,Kitchen,private,34,2,1,32.928788,12.176,34.647,4.175,8.6
BB_02,158,BB_02_F04_58_Kitchen_01,room,Kitchen,private,58,4,2,32.928788,12.176,34.647,4.175,11.8
BB_02,159,BB_02_F00_10_Living_01,room,Living,private,10,0,0,47.244545,21.769212,34.647,1.675,5.4
BB_02,160,BB_02_F02_34_Living_01,room,Living,private,34,2,1,47.244545,21.769212,34.647,1.675,8.6
BB_02,161,BB_02_F04_58_Living_01,room,Living,private,58,4,2,47.244545,21.769212,34.647,1.675,11.8
BB_02,162,BB_02_F00_11_Bath_01,room,Bath,service,11,0,0,28.84303,9.952,31.3091,7.825,5.4
BB_02,163,BB_02_F02_35_Bath_01,room,Bath,service,35,2,1,28.84303,9.952,31.3091,7.825,8.6
BB_02,164,BB_02_F04_59_Bath_01,room,Bath,service,59,4,2,28.84303,9.952,31.3091,7.825,11.8
BB_02,165,BB_02_F00_11_Bedroom_01,room,Bedroom1,private,11,0,0,42.063636,17.79297,31.3091,10.325,5.4
BB_02,166,BB_02_F02_35_Bedroom_01,room,Bedroom1,private,35,2,1,42.063636,17.79297,31.3091,10.325,8.6
BB_02,167,BB_02_F04_59_Bedroom_01,room,Bedroom1,private,59,4,2,42.063636,17.79297,31.3091,10.325,11.8
BB_02,168,BB_02_F00_11_Hall_01,room,Hall,circulation,11,0,0,44.198788,12.939636,32.8727,9.4,5.4
BB_02,169,BB_02_F02_35_Hall_01,room,Hall,circulation,35,2,1,44.198788,12.939636,32.8727,9.4,8.6
BB_02,170,BB_02_F04_59_Hall_01,room,Hall,circulation,59,4,2,44.198788,12.939636,32.8727,9.4,11.8
BB_02,171,BB_02_F00_11_Kitchen_01,room,Kitchen,private,11,0,0,22.907758,5.460752,34.647,7.37,5.4
BB_02,172,BB_02_F02_35_Kitchen_01,room,Kitchen,private,35,2,1,22.907758,5.460752,34.647,7.37,8.6
BB_02,173,BB_02_F04_59_Kitchen_01,room,Kitchen,private,59,4,2,22.907758,5.460752,34.647,7.37,11.8
BB_02,174,BB_02_F00_11_Bedroom_02,room,Bedroom2,private,11,0,0,35.461576,13.873261,34.647,8.88,5.4
BB_02,175,BB_02_F02_35_Bedroom_02,room,Bedroom2,private,35,2,1,35.461576,13.873261,34.647,8.88,8.6
BB_02,176,BB_02_F04_59_Bedroom_02,room,Bedroom2,private,59,4,2,35.461576,13.873261,34.647,8.88,11.8
BB_02,177,BB_02_F00_11_Living_01,room,Living,private,11,0,0,34.360364,13.135321,34.647,10.91,5.4
BB_02,178,BB_02_F02_35_Living_01,room,Living,private,35,2,1,34.360364,13.135321,34.647,10.91,8.6
BB_02,179,BB_02_F04_59_Living_01,room,Living,private,59,4,2,34.360364,13.135321,34.647,10.91,11.8
BB_02,180,BB_02_F01_12_Bath_01,room,Bath,service,12,1,0,27.87303,9.424,1.0924,27.175,5.4
BB_02,181,BB_02_F03_36_Bath_01,room,Bath,service,36,3,1,27.87303,9.424,1.0924,27.175,8.6
BB_02,182,BB_02_F05_60_Bath_01,room,Bath,service,60,5,2,27.87303,9.424,1.0924,27.175,11.8
BB_02,183,BB_02_F01_12_Bedroom_01,room,Bedroom1,private,12,1,0,40.833636,16.84897,1.0924,24.675,5.4
BB_02,184,BB_02_F03_36_Bedroom_01,room,Bedroom1,private,36,3,1,40.833636,16.84897,1.0924,24.675,8.6
BB_02,185,BB_02_F05_60_Bedroom_01,room,Bedroom1,private,60,5,2,40.833636,16.84897,1.0924,24.675,11.8
BB_02,186,BB_02_F01_12_Hall_01,room,Hall,circulation,12,1,0,44.198788,12.939636,2.6061,25.6,5.4
BB_02,187,BB_02_F03_36_Hall_01,room,Hall,circulation,36,3,1,44.198788,12.939636,2.6061,25.6,8.6
BB_02,188,BB_02_F05_60_Hall_01,room,Hall,circulation,60,5,2,44.198788,12.939636,2.6061,25.6,11.8
BB_02,189,BB_02_F01_12_Kitchen_01,room,Kitchen,private,12,1,0,23.695758,5.697552,4.4303,27.63,5.4
BB_02,190,BB_02_F03_36_Kitchen_01,room,Kitchen,private,36,3,1,23.695758,5.697552,4.4303,27.63,8.6
BB_02,191,BB_02_F05_60_Kitchen_01,room,Kitchen,private,60,5,2,23.695758,5.697552,4.4303,27.63,11.8
BB_02,192,BB_02_F01_12_Bedroom_02,room,Bedroom2,private,12,1,0,36.477576,14.474861,4.4303,26.12,5.4
BB_02,193,BB_02_F03_36_Bedroom_02,room,Bedroom2,private,36,3,1,36.477576,14.474861,4.4303,26.12,8.6
BB_02,194,BB_02_F05_60_Bedroom_02,room,Bedroom2,private,60,5,2,36.477576,14.474861,4.4303,26.12,11.8
BB_02,195,BB_02_F01_12_Living_01,room,Living,private,12,1,0,35.356364,13.704921,4.4303,24.09,5.4
BB_02,196,BB_02_F03_36_Living_01,room,Living,private,36,3,1,35.356364,13.704921,4.4303,24.09,8.6
BB_02,197,BB_02_F05_60_Living_01,room,Living,private,60,5,2,35.356364,13.704921,4.4303,24.09,11.8
BB_02,198,BB_02_F01_13_Bath_01,room,Bath,service,13,1,0,25.601164,7.977143,0.8463,30.9643,5.4
BB_02,199,BB_02_F03_37_Bath_01,room,Bath,service,37,3,1,25.601164,7.977143,0.8463,30.9643,8.6
BB_02,200,BB_02_F05_61_Bath_01,room,Bath,service,61,5,2,25.601164,7.977143,0.8463,30.9643,11.8
BB_02,201,BB_02_F01_13_Kitchen_01,room,Kitchen,private,13,1,0,32.275873,11.04982,0.8463,33.4643,5.4
BB_02,202,BB_02_F03_37_Kitchen_01,room,Kitchen,private,37,3,1,32.275873,11.04982,0.8463,33.4643,8.6
BB_02,203,BB_02_F05_61_Kitchen_01,room,Kitchen,private,61,5,2,32.275873,11.04982,0.8463,33.4643,11.8
BB_02,204,BB_02_F01_13_Hall_01,room,Hall,circulation,13,1,0,42.808889,11.605333,2.0704,32.4,5.4
BB_02,205,BB_02_F03_37_Hall_01,room,Hall,circulation,37,3,1,42.808889,11.605333,2.0704,32.4,8.6
BB_02,206,BB_02_F05_61_Hall_01,room,Hall,circulation,61,5,2,42.808889,11.605333,2.0704,32.4,11.8
BB_02,207,BB_02_F01_13_Living_01,room,Living,private,13,1,0,78.482963,45.852444,4.1407,32.4,5.4
BB_02,208,BB_02_F03_37_Living_01,room,Living,private,37,3,1,78.482963,45.852444,4.1407,32.4,8.6
BB_02,209,BB_02_F05_61_Living_01,room,Living,private,61,5,2,78.482963,45.852444,4.1407,32.4,11.8
BB_02,210,BB_02_F01_14_Bath_01,room,Bath,service,14,1,0,26.626878,8.594286,6.5296,27.0357,5.4
BB_02,211,BB_02_F03_38_Bath_01,room,Bath,service,38,3,1,26.626878,8.594286,6.5296,27.0357,8.6
BB_02,212,BB_02_F05_62_Bath_01,room,Bath,service,62,5,2,26.626878,8.594286,6.5296,27.0357,11.8
BB_02,213,BB_02_F01_14_Kitchen_01,room,Kitchen,private,14,1,0,33.450159,11.904677,6.5296,24.5357,5.4
BB_02,214,BB_02_F03_38_Kitchen_01,room,Kitchen,private,38,3,1,33.450159,11.904677,6.5296,24.5357,8.6
BB_02,215,BB_02_F05_62_Kitchen_01,room,Kitchen,private,62,5,2,33.450159,11.904677,6.5296,24.5357,11.8
BB_02,216,BB_02_F01_14_Hall_01,room,Hall,circulation,14,1,0,42.808889,11.605333,7.8037,25.6,5.4
BB_02,217,BB_02_F03_38_Hall_01,room,Hall,circulation,38,3,1,42.808889,11.605333,7.8037,25.6,8.6
BB_02,218,BB_02_F05_62_Hall_01,room,Hall,circulation,62,5,2,42.808889,11.605333,7.8037,25.6,11.8
BB_02,219,BB_02_F01_14_Living_01,room,Living,private,14,1,0,78.482963,45.852444,9.8741,25.6,5.4
BB_02,220,BB_02_F03_38_Living_01,room,Living,private,38,3,1,78.482963,45.852444,9.8741,25.6,8.6
BB_02,221,BB_02_F05_62_Living_01,room,Living,private,62,5,2,78.482963,45.852444,9.8741,25.6,11.8
BB_02,222,BB_02_F01_15_Bath_01,room,Bath,service,15,1,0,28.84303,9.952,6.7758,30.825,5.4
BB_02,223,BB_02_F03_39_Bath_01,room,Bath,service,39,3,1,28.84303,9.952,6.7758,30.825,8.6
BB_02,224,BB_02_F05_63_Bath_01,room,Bath,service,63,5,2,28.84303,9.952,6.7758,30.825,11.8
